Pclass,Age,SibSp,Parch,Fare,FamilySize,TicketGroup,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_Unknown,FamilyCategory_Large,FamilyCategory_Small,AgeGroup_Teenager,AgeGroup_Adult,AgeGroup_Elderly,Survived
3,0.9368737862873057,-0.46508427634374117,-0.46618317148792077,-0.5053545633237878,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-1.962527645366232,0.4783345406270387,0.7277823612437324,-0.3314880280694745,0.7031624336026958,-0.5490821079184883,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,-0.10393698404986167,-0.46508427634374117,-0.46618317148792077,-0.3991606316115725,-0.5563385795422586,-0.5490821079184883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1.5316227979085442,-0.46508427634374117,0.7277823612437324,4.491398916700854,0.07341192703021858,0.3517161889431792,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1,1.605966424361199,-0.46508427634374117,-0.46618317148792077,-0.10973011184690733,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.5120343698518817,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-0.2526242369551713,-0.46508427634374117,-0.46618317148792077,0.9792782466920845,-0.5563385795422586,0.3517161889431792,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-0.40131148986048093,-0.46508427634374117,-0.46618317148792077,0.3682300346841773,-0.5563385795422586,-0.5490821079184883,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0.9368737862873057,0.4783345406270387,-0.46618317148792077,0.43173817031599243,0.07341192703021858,-0.5490821079184883,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1,0.9368737862873057,-0.46508427634374117,-0.46618317148792077,-0.1151959759791537,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0.4908120275713768,0.4783345406270387,1.9217478939753856,-0.08474330438520963,1.3329129401751731,0.3517161889431792,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,-0.7730296221237549,-0.46508427634374117,1.9217478939753856,-0.11528342980526965,0.7031624336026958,-0.5490821079184883,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
3,-0.8473732485764098,7.082266259422497,1.9217478939753856,0.7856304888639273,5.741166486182514,3.0541110795281816,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
1,2.6467771946983665,-0.46508427634374117,-0.46618317148792077,-0.10973011184690733,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3,-1.0704041279343741,-0.46508427634374117,-0.46618317148792077,-0.49537649821074986,-0.5563385795422586,-0.5490821079184883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3,0.11909389530810277,-0.46508427634374117,-0.46618317148792077,-0.5121218236779976,-0.5563385795422586,-0.5490821079184883,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,1.234248292097925,-0.46508427634374117,-0.46618317148792077,0.9865660655350799,-0.5563385795422586,0.3517161889431792,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,-0.10393698404986167,-0.46508427634374117,-0.46618317148792077,0.31816896593466604,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,1.5316227979085442,-0.46508427634374117,0.7277823612437324,-0.12118239860018547,0.07341192703021858,-0.5490821079184883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,-0.7730296221237549,0.4783345406270387,-0.46618317148792077,1.233918801534246,0.07341192703021858,-0.5490821079184883,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
3,-0.8473732485764098,0.4783345406270387,-0.46618317148792077,-0.1597037267703028,0.07341192703021858,1.2525144858048467,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
1,-0.3269678634078261,0.4783345406270387,-0.46618317148792077,0.4918626757707025,0.07341192703021858,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1,2.423746315340402,-0.46508427634374117,-0.46618317148792077,1.0032239371762115,-0.5563385795422586,0.3517161889431792,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,-0.17828061050251648,0.4783345406270387,-0.46618317148792077,0.4431030032431546,0.07341192703021858,0.3517161889431792,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1,0.416468401118722,0.4783345406270387,-0.46618317148792077,1.2114473326903592,0.07341192703021858,0.3517161889431792,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.3481458997106064,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.9368737862873057,-0.46508427634374117,-0.46618317148792077,-0.5032723293686463,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.7138429069293413,0.4783345406270387,-0.46618317148792077,0.41733535804827876,0.07341192703021858,-0.5490821079184883,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
3,-0.40131148986048093,-0.46508427634374117,-0.46618317148792077,-0.5157657330994951,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.40131148986048093,-0.46508427634374117,-0.46618317148792077,-0.5138563245626304,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2,-1.8881840189135772,1.4217533575978185,0.7277823612437324,0.14950801556820642,1.3329129401751731,0.3517161889431792,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2,-0.10393698404986167,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,0.8678787300920157,-0.5563385795422586,3.0541110795281816,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3,-0.17828061050251648,-0.46508427634374117,1.9217478939753856,-0.4307418740092033,0.7031624336026958,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,1.4572791714558895,-0.46508427634374117,-0.46618317148792077,0.16200141929905532,-0.5563385795422586,-0.5490821079184883,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-1.144747754387029,4.252009808510158,1.9217478939753856,0.314004498024383,3.851914966465082,2.153312782666514,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
2,-0.10393698404986167,0.4783345406270387,-0.46618317148792077,-0.162827077703015,0.07341192703021858,0.3517161889431792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,-0.5499987427657905,-0.46508427634374117,-0.46618317148792077,-0.4678743521312413,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.5651556540240317,0.4783345406270387,0.7277823612437324,0.43173817031599243,0.7031624336026958,0.3517161889431792,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
3,1.3085919185505797,-0.46508427634374117,-0.46618317148792077,-0.5116012651892122,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.36063930344145523,-0.5563385795422586,0.3517161889431792,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-0.10393698404986167,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.4908120275713768,0.4783345406270387,0.7277823612437324,-0.1597037267703028,0.7031624336026958,0.3517161889431792,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,-0.6986859956711001,-0.46508427634374117,-0.46618317148792077,-0.5120343698518817,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2,1.9033409301718183,-0.46508427634374117,-0.46618317148792077,-0.3294057941143331,-0.5563385795422586,-0.5490821079184883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-0.8473732485764098,2.3651721745685985,0.7277823612437324,-0.13228695228295498,1.9626634467476503,1.2525144858048467,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
3,-0.5499987427657905,-0.46508427634374117,-0.46618317148792077,-0.5142040576331391,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,2.0520281830771276,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5563385795422586,-0.5490821079184883,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,-0.029593357597206858,0.4783345406270387,-0.46618317148792077,-0.5158531869256111,0.07341192703021858,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,-0.2526242369551713,1.4217533575978185,-0.46618317148792077,-0.48218971057283894,0.7031624336026958,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.7138429069293413,0.4783345406270387,-0.46618317148792077,0.5014055539871158,0.07341192703021858,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
3,0.19343752176075757,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.04475026885544795,-0.46508427634374117,-0.46618317148792077,-0.4028045410330702,-0.5563385795422586,0.3517161889431792,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0.6394992804766865,-0.46508427634374117,-0.46618317148792077,1.0032239371762115,-0.5563385795422586,0.3517161889431792,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,-0.5064831341274745,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2,-0.40131148986048093,0.4783345406270387,1.9217478939753856,0.6908888439049902,1.3329129401751731,0.3517161889431792,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,-1.8881840189135772,0.4783345406270387,0.7277823612437324,-0.3148301564283428,0.7031624336026958,0.3517161889431792,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3,-0.5499987427657905,-0.46508427634374117,-0.46618317148792077,-0.5116012651892122,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,-0.49849984914346207,-0.5563385795422586,-0.5490821079184883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2,-0.47565511631313573,-0.46508427634374117,-0.46618317148792077,-0.44392866164711425,-0.5563385795422586,-0.5490821079184883,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,-0.5002364322620501,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0.7881865333819961,-0.46508427634374117,-0.46618317148792077,-0.017070700843111658,-0.5563385795422586,0.3517161889431792,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.26778114821341237,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-1.5908095131029578,-0.46508427634374117,1.9217478939753856,-0.11597681371233177,0.7031624336026958,0.3517161889431792,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,-0.5499987427657905,0.4783345406270387,-0.46618317148792077,-0.5116012651892122,0.07341192703021858,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,0.4908120275713768,-0.46508427634374117,-0.46618317148792077,-0.11311374202401227,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,-0.3269678634078261,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.7730296221237549,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-0.8473732485764098,0.4783345406270387,1.9217478939753856,-0.17427936445629313,1.3329129401751731,0.3517161889431792,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1,0.4908120275713768,0.4783345406270387,1.9217478939753856,1.836117519232802,1.3329129401751731,0.3517161889431792,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
2,-0.47565511631313573,1.4217533575978185,0.7277823612437324,-0.42310632209569954,1.3329129401751731,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,-0.029593357597206858,-0.46508427634374117,4.309678959438692,-0.22373242089090317,1.9626634467476503,2.153312782666514,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3,-2.1112148982715415,0.4783345406270387,0.7277823612437324,-0.4307418740092033,0.7031624336026958,0.3517161889431792,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,0.416468401118722,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-0.029593357597206858,0.4783345406270387,-0.46618317148792077,-0.22529409635725928,0.07341192703021858,0.3517161889431792,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2,1.0855610391926154,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,0.07341192703021858,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,0.4908120275713768,0.4783345406270387,-0.46618317148792077,0.9792782466920845,0.07341192703021858,0.3517161889431792,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,-0.46508427634374117,-0.46618317148792077,-0.5178479670546366,-0.5563385795422586,-0.5490821079184883,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.6243423692184453,-0.46508427634374117,-0.46618317148792077,-0.5002364322620501,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-0.9960605014817194,-0.46508427634374117,-0.46618317148792077,-0.464751001198529,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,-1.7394967660082674,-0.46508427634374117,0.7277823612437324,0.024573978259717865,0.07341192703021858,0.3517161889431792,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3,0.19343752176075757,-0.46508427634374117,-0.46618317148792077,-0.4949433935480804,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,0.6394992804766865,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,-0.5563385795422586,-0.5490821079184883,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,-0.2526242369551713,0.4783345406270387,0.7277823612437324,-0.12118239860018547,0.7031624336026958,-0.5490821079184883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,1.8289973037191634,0.4783345406270387,-0.46618317148792077,0.9671325760317444,0.07341192703021858,0.3517161889431792,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1,0.7881865333819961,-0.46508427634374117,-0.46618317148792077,0.37855375063376884,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.7881865333819961,-0.46508427634374117,-0.46618317148792077,-0.08535131670011094,-0.5563385795422586,-0.5490821079184883,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0.9368737862873057,-0.46508427634374117,-0.46618317148792077,-0.3918728127685774,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-0.10393698404986167,-0.46508427634374117,-0.46618317148792077,-0.4990204076322475,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.416468401118722,0.4783345406270387,-0.46618317148792077,0.4431030032431546,0.07341192703021858,-0.5490821079184883,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
3,-0.8473732485764098,0.4783345406270387,-0.46618317148792077,-0.5273054736788892,0.07341192703021858,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
3,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,-0.48973780866022676,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3,-1.5164658866503031,3.3085909915393783,1.9217478939753856,-0.009002044266938455,3.222164459892605,2.153312782666514,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,0.4908120275713768,-0.46508427634374117,-0.46618317148792077,-0.49815419830690855,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-2.0368712718188866,2.3651721745685985,1.9217478939753856,-0.08161995345249745,2.592413953320128,3.0541110795281816,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3,-0.3269678634078261,-0.46508427634374117,-0.46618317148792077,-0.5157657330994951,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2,1.8289973037191634,-0.46508427634374117,-0.46618317148792077,-0.12118239860018547,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-1.5164658866503031,1.4217533575978185,1.9217478939753856,0.053204695142913164,1.9626634467476503,2.153312782666514,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1,3.761931591488189,-0.46508427634374117,-0.46618317148792077,-0.03789304039452642,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,0.7881865333819961,-0.46508427634374117,-0.46618317148792077,2.5328850564720184,-0.5563385795422586,1.2525144858048467,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1,0.8625301598346509,-0.46508427634374117,-0.46618317148792077,2.138041442728316,-0.5563385795422586,0.3517161889431792,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2,-0.40131148986048093,0.4783345406270387,-0.46618317148792077,-0.12118239860018547,0.07341192703021858,-0.5490821079184883,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,-0.5499987427657905,-0.46508427634374117,-0.46618317148792077,-0.4751621709742364,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-0.9217168750290646,0.4783345406270387,-0.46618317148792077,0.5243101274936721,0.07341192703021858,-0.5490821079184883,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
3,1.15990466564527,0.4783345406270387,4.309678959438692,-0.08161995345249745,2.592413953320128,3.0541110795281816,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3,-0.6986859956711001,-0.46508427634374117,-0.46618317148792077,-0.5157657330994951,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,1.6803100508138538,0.4783345406270387,-0.46618317148792077,0.9671325760317444,0.07341192703021858,0.3517161889431792,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
3,0.416468401118722,-0.46508427634374117,-0.46618317148792077,-0.5157657330994951,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0.04475026885544795,-0.46508427634374117,-0.46618317148792077,-0.5120343698518817,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.17828061050251648,1.4217533575978185,-0.46618317148792077,-0.21115156333393834,0.7031624336026958,-0.5490821079184883,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,0.6394992804766865,0.4783345406270387,-0.46618317148792077,1.2114473326903592,0.07341192703021858,0.3517161889431792,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
3,-0.8473732485764098,0.4783345406270387,-0.46618317148792077,-0.36159296659291,0.07341192703021858,0.3517161889431792,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
1,0.7138429069293413,-0.46508427634374117,-0.46618317148792077,-0.6625632269369692,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0.11909389530810277,0.4783345406270387,-0.46618317148792077,1.696087285749538,0.07341192703021858,0.3517161889431792,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
3,-0.5499987427657905,-0.46508427634374117,-0.46618317148792077,-0.5059625756386891,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.6986859956711001,-0.46508427634374117,-0.46618317148792077,-0.4975461859920073,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,-0.5499987427657905,-0.46508427634374117,-0.46618317148792077,2.493062332079938,-0.5563385795422586,1.2525144858048467,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-0.2526242369551713,-0.46508427634374117,-0.46618317148792077,-0.4990204076322475,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
3,-1.0704041279343741,-0.46508427634374117,-0.46618317148792077,-0.5121218236779976,-0.5563385795422586,-0.5490821079184883,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3,0.19343752176075757,0.4783345406270387,-0.46618317148792077,-0.3325291450470453,0.07341192703021858,0.3517161889431792,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
1,0.04475026885544795,-0.46508427634374117,-0.46618317148792077,1.1385691442604076,-0.5563385795422586,-0.5490821079184883,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2,0.3421247746660672,-0.46508427634374117,0.7277823612437324,-0.18364941725442976,0.07341192703021858,0.3517161889431792,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3,-0.8473732485764098,-0.46508427634374117,-0.46618317148792077,-0.5011900954135049,-0.5563385795422586,-0.5490821079184883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3,-2.1112148982715415,0.4783345406270387,1.9217478939753856,-0.23414359066661056,1.3329129401751731,0.3517161889431792,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,-0.10393698404986167,-0.46508427634374117,-0.46618317148792077,-0.38146164299287,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.04475026885544795,-0.46508427634374117,-0.46618317148792077,1.2843255211203108,-0.5563385795422586,0.3517161889431792,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3,-0.5499987427657905,-0.46508427634374117,-0.46618317148792077,-0.5116012651892122,-0.5563385795422586,-0.5490821079184883,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
3,-0.6243423692184453,1.4217533575978185,1.9217478939753856,0.053204695142913164,1.9626634467476503,2.153312782666514,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2,0.4908120275713768,-0.46508427634374117,-0.46618317148792077,-0.3944756052125042,-0.5563385795422586,-0.5490821079184883,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
